asset,universe,leverage,strategy,family,cagr,sharpe,vol,maxdd,calmar,total_return,exposure,trades,worst_day,early_cagr,early_sharpe,early_maxdd,early_calmar,early_trades,late_cagr,late_sharpe,late_maxdd,late_calmar,late_trades,stress_cagr,stress_sharpe,stress_maxdd,stress_calmar,rolling3_median_cagr,rolling3_worst_cagr,rolling3_windows,rolling5_median_cagr,rolling5_worst_cagr,rolling5_windows,data_start,data_end,annual_drag
AAPL,stock,2,GAP3_V15_XMA20_T10,gap_momentum_proxy,-0.005617248169676792,0.04067061446819837,0.1545060836957985,-0.6194847965033976,-0.009067612637763877,-0.22650944293781106,0.029242819843342035,39.0,-0.2195067641153422,-0.026990762336366547,-0.04644924660400138,-0.5912797805091483,-0.04564803875607741,29.0,0.02728281371965635,0.44314197598675575,-0.15727508143976898,0.17347194145376896,10.0,-0.008359173628529781,0.023072159202217474,-0.6448885271870469,-0.01296219931992253,0.0,-0.13427253104938608,512.0,-0.007154603845657914,-0.09740949961490897,488.0,1980-12-12,2026-07-17,0.10622996150263919
AAPL,stock,2,GAP3_V15_XMA20_T20,gap_momentum_proxy,0.013050081176543049,0.16203113378121403,0.20871283754338485,-0.6942569314568536,0.018797192487741234,0.8061047775985555,0.0463881636205396,38.0,-0.2185067641153422,-0.01458821859490278,0.06679868645292142,-0.66423296884442,-0.02196250303606912,28.0,0.05587696914846396,0.6343097648673136,-0.22490066790373786,0.2484517705940316,10.0,0.010722182616047071,0.15114409763967065,-0.7103726878638492,0.015093742762393614,0.010437583919680637,-0.22736598323489132,512.0,0.006249540454650093,-0.11918768480907382,488.0,1980-12-12,2026-07-17,0.10622996150263919
AAPL,stock,2,GAP3_V20_XMA10_T5,gap_momentum_proxy,-0.011309756730817466,-0.06518663999658827,0.09925061313039832,-0.6465862821022205,-0.017491488829683335,-0.40465206688709165,0.010791993037423847,26.0,-0.17144003908069694,-0.023964995331863248,-0.13044346700911133,-0.6462325146168373,-0.03708416829826726,21.0,0.007968775357310331,0.27526238473211173,-0.0878638256298474,0.0906946095299922,5.0,-0.01332897213018025,-0.08534314554080262,-0.666518067587218,-0.019997915703066926,0.0,-0.22251588746528506,512.0,0.0,-0.14325008132719352,488.0,1980-12-12,2026-07-17,0.10622996150263919
AAPL,stock,2,GAP3_V20_XMA10_T10,gap_momentum_proxy,-0.0077034054641763605,0.0011898693765595575,0.12598552262651283,-0.6908271376110299,-0.011150988495929298,-0.2971406379445095,0.017580504786771107,26.0,-0.2195067641153422,-0.02328959542463216,-0.06864062597457549,-0.6908271376110299,-0.03371262383404713,21.0,0.016117774607535607,0.4245925997580137,-0.0878638256298474,0.18344039190185668,5.0,-0.009580220101338632,-0.013506376227218455,-0.6963608213638464,-0.013757551842987728,0.0,-0.2643039063712921,512.0,0.0,-0.17082190350888704,488.0,1980-12-12,2026-07-17,0.10622996150263919
AAPL,stock,2,GAP3_V20_XMA10_T20,gap_momentum_proxy,-0.005643554653743887,0.03011340889214675,0.14082522744272513,-0.7728991491615469,-0.007301799542496721,-0.2274418972627642,0.023237597911227155,26.0,-0.2195067641153422,-0.03000752054184841,-0.08736200078521049,-0.7728991491615469,-0.03882462618104967,21.0,0.03200320105837173,0.5321347027050444,-0.0878638256298474,0.36423637178279455,5.0,-0.007421962323113984,0.017855645913050142,-0.7837577693918212,-0.009469714512525042,0.0,-0.2643039063712921,512.0,0.0,-0.1741907871816577,488.0,1980-12-12,2026-07-17,0.10622996150263919
AAPL,stock,2,GAP3_V20_XMA20_T5,gap_momentum_proxy,-0.004534799085112562,0.006963695975642326,0.10307659049841729,-0.5558285698472119,-0.008158628993034855,-0.1871717818854628,0.011227154046997388,26.0,-0.17144003908069694,-0.012792489474851121,-0.033769058767357425,-0.5558285698472119,-0.023015170807732258,21.0,0.007968775357310331,0.27526238473211173,-0.0878638256298474,0.0906946095299922,5.0,-0.0065360240696371585,-0.012524719748189687,-0.5620520513203943,-0.01162885902521391,0.0,-0.191743564419391,512.0,0.0,-0.08937016826393007,488.0,1980-12-12,2026-07-17,0.10622996150263919
AAPL,stock,2,GAP3_V20_XMA20_T10,gap_momentum_proxy,0.002757561073359227,0.08754269047108448,0.1357449341124753,-0.6041145195065195,0.004564633003046814,0.13378162405491945,0.020974760661444734,26.0,-0.2195067641153422,-0.006068270462871728,0.050010660950609485,-0.6041145195065195,-0.010044900870498346,21.0,0.016117774607535607,0.4245925997580137,-0.0878638256298474,0.18344039190185668,5.0,0.0009606420073966504,0.07441635529872023,-0.609313304346953,0.0015765977872848893,0.0,-0.15703082251219702,512.0,0.0,-0.08933067339529444,488.0,1980-12-12,2026-07-17,0.10622996150263919
AAPL,stock,2,GAP3_V20_XMA20_T20,gap_momentum_proxy,0.022499150534236012,0.20671222883463117,0.19176794911643733,-0.5435113960779394,0.041395913124532974,1.7579397478759944,0.03411662315056571,25.0,-0.2185067641153422,0.012592034250509698,0.16599938726389027,-0.5435113960779394,0.023167930500401144,20.0,0.037481485980781715,0.5995897211632526,-0.0878638256298474,0.42658609174023066,5.0,0.021048577586176398,0.19930418460424026,-0.5472458923237915,0.03846274203502379,0.010437583919680637,-0.137616537990493,512.0,0.006249540454650093,-0.05231490867882105,488.0,1980-12-12,2026-07-17,0.10622996150263919
AAPL,stock,2,GAP5_V15_XMA10_T5,gap_momentum_proxy,-0.005237526516327362,-0.012580039284097667,0.0910130638562434,-0.5700263002924486,-0.00918821905873515,-0.2129266539213952,0.007658833768494343,19.0,-0.17144003908069694,-0.015135176821627128,-0.07603759542006815,-0.5695958961886373,-0.02657177996348257,16.0,0.009780221411442636,0.3278239356128714,-0.06769016595935629,0.1444851149768941,3.0,-0.006740706168972488,-0.028759464074772808,-0.5887001519742553,-0.011450151909026972,0.0,-0.16376156940604059,512.0,0.0,-0.11613438452763392,488.0,1980-12-12,2026-07-17,0.10622996150263919
AAPL,stock,2,GAP5_V15_XMA10_T10,gap_momentum_proxy,-0.006236265576441524,0.001197485992558955,0.11318555755673793,-0.58412140789763,-0.010676317443812056,-0.24816195178685285,0.012532637075718016,19.0,-0.2195067641153422,-0.018068045185450576,-0.05708717182071952,-0.58412140789763,-0.030932003075321433,16.0,0.011760543330739504,0.3071157839156177,-0.06582071219422148,0.17867541900848627,3.0,-0.007636300156447784,-0.010811325865484847,-0.5905579493526292,-0.012930653401277066,0.0,-0.17819241450141565,512.0,0.0,-0.12434212790311006,488.0,1980-12-12,2026-07-17,0.10622996150263919
AAPL,stock,2,GAP5_V15_XMA10_T20,gap_momentum_proxy,-0.00509314519123838,0.019899840722581427,0.12310741027340306,-0.6269822325334903,-0.008123268773754811,-0.2077010976990008,0.015578764142732812,19.0,-0.2195067641153422,-0.02249169876976098,-0.0749472201837307,-0.6269822325334903,-0.03587294440366711,16.0,0.021552591334031534,0.381836546980541,-0.06582071219422148,0.3274439096075851,3.0,-0.006438064489018291,0.009390861136481826,-0.638692575773486,-0.010080067834233864,0.0,-0.17819241450141565,512.0,0.0,-0.12434212790311006,488.0,1980-12-12,2026-07-17,0.10622996150263919
AAPL,stock,2,GAP5_V15_XMA20_T5,gap_momentum_proxy,-0.0014412628254034665,0.030905291043832796,0.09376942447100772,-0.48847535918002716,-0.002950533324388816,-0.06364642552400812,0.007832898172323759,19.0,-0.17144003908069694,-0.008863058720373518,-0.0167610627877044,-0.4879633225025297,-0.018163370711796828,16.0,0.009780221411442636,0.3278239356128714,-0.06769016595935629,0.1444851149768941,3.0,-0.0029280763036839685,0.015136136649544302,-0.5101961679404603,-0.005739118573751565,0.0,-0.13066378809481183,512.0,0.0,-0.06920201533121884,488.0,1980-12-12,2026-07-17,0.10622996150263919
AAPL,stock,2,GAP5_V15_XMA20_T10,gap_momentum_proxy,-0.0015933363114621901,0.046167302669661923,0.11957738413130393,-0.5430471485654118,-0.0029340662512847494,-0.07012627983545394,0.01453437771975631,19.0,-0.2195067641153422,-0.007506570577048954,0.024479634133826363,-0.5430471485654118,-0.013823054953661658,16.0,0.0073310012746306,0.18658930913978533,-0.13908598007966866,0.05270841295744827,3.0,-0.0029279989269903606,0.0351237801288974,-0.5448741603770204,-0.005373715877743881,0.0,-0.11574206052687164,512.0,-0.0020146942037909676,-0.08468401793789015,488.0,1980-12-12,2026-07-17,0.10622996150263919
AAPL,stock,2,GAP5_V15_XMA20_T20,gap_momentum_proxy,-0.0005379021154757746,0.06949887227246321,0.14665882438882744,-0.6498782044106672,-0.0008276968081481721,-0.024233900680230902,0.023672758920800695,19.0,-0.2185067641153422,-0.010895217761830889,0.03032828498116567,-0.6498782044106672,-0.016765014871842118,16.0,0.015177593816079415,0.2593367819053053,-0.20508515760581758,0.07400630056930496,3.0,-0.0016673833132396787,0.0619422430537903,-0.6529947983074393,-0.002553440421825,0.0,-0.2025358325965324,512.0,0.0,-0.14483738678326363,488.0,1980-12-12,2026-07-17,0.10622996150263919
AAPL,stock,2,GAP5_V20_XMA10_T5,gap_momentum_proxy,-0.004411207309086174,-0.011426099436645305,0.08373015086546605,-0.5629627659579554,-0.007835699935820662,-0.1825577080786448,0.005657093124456049,14.0,-0.17144003908069694,-0.010179773073844212,-0.04209511888870072,-0.5629627659579554,-0.01808249797217403,13.0,0.00429792518745753,0.3085500822370763,-0.012110317936392057,0.3548977995484387,1.0,-0.0055186996808734845,-0.024389489368018543,-0.574140921368663,-0.009612099530752415,0.0,-0.16376156940604059,512.0,0.0,-0.11613438452763392,488.0,1980-12-12,2026-07-17,0.10622996150263919
AAPL,stock,2,GAP5_V20_XMA10_T10,gap_momentum_proxy,-0.005642825918445449,-0.0009556178315887173,0.1055725785973124,-0.6061984697007453,-0.009308545304033966,-0.22741608147096504,0.009312445604873803,14.0,-0.2195067641153422,-0.01427588998875573,-0.03921507305677562,-0.6061984697007453,-0.023549861476560862,13.0,0.007436938219801403,0.32867529345169594,-0.04871203132870472,0.152671486221085,1.0,-0.006673334094255079,-0.010423920141832983,-0.6174514253261245,-0.01080786896026739,0.0,-0.17819241450141565,512.0,0.0,-0.12434212790311006,488.0,1980-12-12,2026-07-17,0.10622996150263919
AAPL,stock,2,GAP5_V20_XMA10_T20,gap_momentum_proxy,-0.0036510292257034838,0.025356289894167317,0.11483476017436986,-0.6792369302486767,-0.005375192459524836,-0.15360927925471246,0.01174934725848564,14.0,-0.2195067641153422,-0.01735923237796111,-0.05159320038015037,-0.6792369302486767,-0.02555696194493678,13.0,0.017243166661606413,0.3653436752630556,-0.06258264382140577,0.2755263377944503,1.0,-0.00463994933913825,0.0170824932961501,-0.6884792990191488,-0.006739417359023888,0.0,-0.17819241450141565,512.0,0.0,-0.12434212790311006,488.0,1980-12-12,2026-07-17,0.10622996150263919
AAPL,stock,2,GAP5_V20_XMA20_T5,gap_momentum_proxy,0.0024110223517592733,0.070621137583819,0.08822994374707174,-0.44732932932541036,0.005389815050569536,0.11605352869829577,0.006092254134029591,14.0,-0.17144003908069694,0.0011505298659377772,0.0657977507446952,-0.44732932932541036,0.0025719973865179374,13.0,0.00429792518745753,0.3085500822370763,-0.012110317936392057,0.3548977995484387,1.0,0.0013280198734990645,0.05838547207956942,-0.4492524845865624,0.002956065729321927,0.0,-0.13066378809481183,512.0,0.0,-0.06920201533121884,488.0,1980-12-12,2026-07-17,0.10622996150263919
AAPL,stock,2,GAP5_V20_XMA20_T10,gap_momentum_proxy,0.003391798173770777,0.08602259080977956,0.11289661415483693,-0.5430471485654118,0.0062458631496933896,0.16694376713692072,0.011488250652741514,14.0,-0.2195067641153422,0.0006962477898846409,0.07655897909586407,-0.5430471485654118,0.0012821129651890172,13.0,0.007436938219801403,0.32867529345169594,-0.04871203132870472,0.152671486221085,1.0,0.0024274610891119597,0.07755046136172249,-0.5448741603770204,0.00445508571636486,0.0,-0.11574206052687164,512.0,0.0,-0.08468401793789015,488.0,1980-12-12,2026-07-17,0.10622996150263919
AAPL,stock,2,GAP5_V20_XMA20_T20,gap_momentum_proxy,0.003069050684720853,0.0915235001043214,0.13975125069369884,-0.6498782044106672,0.004722501330082269,0.14995154030207836,0.018798955613577025,14.0,-0.2185067641153422,-0.0062883799875159685,0.051861897088706393,-0.6498782044106672,-0.00967624386359979,13.0,0.017243166661606413,0.3653436752630556,-0.06258264382140577,0.2755263377944503,1.0,0.0022688865133060343,0.08588667302167914,-0.6529947983074393,0.0034745858913225367,0.0,-0.2025358325965324,512.0,0.0,-0.14483738678326363,488.0,1980-12-12,2026-07-17,0.10622996150263919
MSFT,stock,2,MA_5_20,ma_crossover,0.1443932413237472,0.5237865259909389,0.47889796813835994,-0.8704711866450376,0.16587940363685827,229.79055868386854,0.6020267611176702,313.0,-0.5054621196911752,0.2211505824628155,0.6439008808076668,-0.8704711866450376,0.25405847528988534,187.0,0.0382546805641395,0.2873733090289646,-0.6031827111627796,0.06342138104455018,126.0,0.1210555853569868,0.48078180682557886,-0.8924410402963352,0.13564547111906716,0.0999339965177184,-0.32980541372652095,449.0,0.0904864752335568,-0.21025758916188542,425.0,1986-03-13,2026-07-17,0.0997390032371337
MSFT,stock,2,MA_10_20,ma_crossover,0.1777299976743909,0.5823834267339248,0.4837898177503958,-0.8253972850974558,0.21532660802658937,734.0858639930888,0.6039944903581267,262.0,-0.5044621196911752,0.2633698370163686,0.7047748912166052,-0.8253972850974558,0.3190825094430401,158.0,0.06006193603290266,0.3435635843330799,-0.6412326456991317,0.09366637278334064,104.0,0.1597487278651355,0.5505060870234187,-0.8291264454966861,0.19267112843016174,0.14914105809327438,-0.2586537349796848,449.0,0.13220207384878546,-0.1346852699484341,425.0,1986-03-13,2026-07-17,0.0997390032371337
MSFT,stock,2,MA_10_30,ma_crossover,0.16349255881511482,0.5573566765451711,0.4847045070644877,-0.7850893035710578,0.20824708484939541,449.0189716792141,0.6137347500983865,190.0,-0.5044621196911752,0.2338972841555691,0.6607059798707651,-0.7850893035710578,0.2979244311337115,111.0,0.06535463690936338,0.35700055079381954,-0.6036580429293001,0.10826433553709423,79.0,0.15409284860103356,0.5405756223453061,-0.7956895734631518,0.19365950458589182,0.11942765448139747,-0.3110546351937731,449.0,0.1369269497252823,-0.23024092292873355,425.0,1986-03-13,2026-07-17,0.0997390032371337
MSFT,stock,2,MA_20_50,ma_crossover,0.13658294263048143,0.5090662538825417,0.502162808700865,-0.9667277060619514,0.14128377802149047,174.07576813565305,0.6243604879968516,117.0,-0.5044621196911752,0.1867736573351224,0.5894243241494493,-0.9667277060619514,0.19320192869609687,73.0,0.06523585438184587,0.35738381939379865,-0.6745299242733463,0.09671306199220557,44.0,0.13593257745184806,0.5079255510938343,-0.968089719811129,0.14041320207218813,0.09886267426635009,-0.5653657439733281,449.0,0.10737064481249159,-0.4438981567027138,425.0,1986-03-13,2026-07-17,0.0997390032371337
MSFT,stock,2,MA_50_200,ma_crossover,0.17201261949089064,0.5665425589735895,0.5456183275948986,-0.9704881883400444,0.17724339312682086,603.047418709292,0.7277646595828414,28.0,-0.5044621196911752,0.16535050088251357,0.5595586636596712,-0.9647442392303823,0.17139309483145576,18.0,0.1818516745380523,0.6075678436510619,-0.5131397175099032,0.35439017548771734,10.0,0.18395670642734552,0.5851243375786331,-0.9688156606766961,0.18987792404063314,0.13855473307214394,-0.45266367850592104,449.0,0.24380788051617253,-0.34976915254909513,425.0,1986-03-13,2026-07-17,0.0997390032371337
MSFT,stock,2,PRICE_SMA20_H0,price_hysteresis,0.07563919196231716,0.38987296760353574,0.4713234545489801,-0.9484061087354173,0.0797540117736828,17.949105732235004,0.6011412829594648,610.0,-0.2567150952796452,0.1650886354307266,0.5521307538504795,-0.9026545302009704,0.18289238009360087,356.0,-0.04567478707835193,0.05567819924940491,-0.7895380596552644,-0.0578500130801736,254.0,0.022261809966756196,0.2828548583452068,-0.9846257335161939,0.02260941310893543,-0.011129346932366224,-0.3471719673096888,449.0,-0.030247441633468486,-0.21854762315816378,425.0,1986-03-13,2026-07-17,0.0997390032371337
MSFT,stock,2,PRICE_SMA20_H1,price_hysteresis,0.08801004815674718,0.4145707909259973,0.47743935351017025,-0.921006616057158,0.09555854064710133,29.057542791832795,0.6108815426997245,330.0,-0.2567150952796452,0.14666456845598397,0.5217507414327681,-0.9011751775491171,0.16274812279545975,210.0,0.005669400779022338,0.20201883652715388,-0.6925046260170034,0.008186805641473267,120.0,0.06370000146915977,0.3676391953750668,-0.9429645333739457,0.06755291340729425,0.029401648282677106,-0.39051262627725547,449.0,0.022370762175085934,-0.29540962165111606,425.0,1986-03-13,2026-07-17,0.0997390032371337
MSFT,stock,2,PRICE_SMA20_H2,price_hysteresis,0.13521976380740308,0.5035656236460103,0.4763350046807996,-0.9337987772721018,0.14480610501806332,165.8009891102111,0.6104879968516332,226.0,-0.2567150952796452,0.22328390497157358,0.6425585417791523,-0.9070654731819888,0.24616073654340834,141.0,0.01495069196670995,0.22722097821554008,-0.6673999985697832,0.02240139646201499,85.0,0.1215989527720025,0.47825067150799394,-0.9457100699950802,0.12857952625230593,0.06634060483150961,-0.33774744042909066,449.0,0.06734446196027011,-0.2839532940039762,425.0,1986-03-13,2026-07-17,0.0997390032371337
MSFT,stock,2,PRICE_SMA20_H3,price_hysteresis,0.16224161280739136,0.5535285992991235,0.4724234984529235,-0.8934832862727632,0.1815832655182563,429.9055492993937,0.6070444706808343,165.0,-0.2567150952796452,0.2500821226410421,0.6834085975261778,-0.8773166605176208,0.28505342927545974,106.0,0.041970986566705726,0.2955782665195208,-0.604660275825843,0.06941250855181762,59.0,0.15532369710311,0.5407976467824314,-0.9041519096932634,0.17178938122887347,0.07304764732655245,-0.3084348167146561,449.0,0.07976102014235686,-0.21957428109837696,425.0,1986-03-13,2026-07-17,0.0997390032371337
MSFT,stock,2,PRICE_SMA50_H0,price_hysteresis,0.1190331579845667,0.4775885040131238,0.4827686977962264,-0.920298181137731,0.129341946365047,92.44746526524501,0.6269185360094451,331.0,-0.5054621196911752,0.17764262159434363,0.5771178358656984,-0.920298181137731,0.1930272440338093,187.0,0.0365718606185681,0.2827495931130558,-0.6528328657486971,0.05602025041528186,144.0,0.09423710719494904,0.43138609277659884,-0.9391705822909067,0.10034077831215463,0.07799362768168971,-0.4469251228458425,449.0,0.07643993579995767,-0.3409337982522296,425.0,1986-03-13,2026-07-17,0.0997390032371337
MSFT,stock,2,PRICE_SMA50_H1,price_hysteresis,0.08226424074731753,0.40845300769281534,0.48167114835633923,-0.9345233313798758,0.08802802239923727,23.2759535578963,0.6267217630853994,194.0,-0.5054621196911752,0.12455600894882979,0.49255711244452177,-0.9339519228322148,0.133364476161806,116.0,0.021817744753034995,0.24407536482268902,-0.5585263457364318,0.03906305390888539,78.0,0.0729473120451487,0.3907726515565752,-0.943788432923998,0.07729201746957949,0.026718008050057085,-0.41404810132790737,449.0,0.0372733628641575,-0.3311183965359453,425.0,1986-03-13,2026-07-17,0.0997390032371337
MSFT,stock,2,PRICE_SMA50_H2,price_hysteresis,0.09436643631025965,0.4311135771056017,0.47708268297693296,-0.9688405750474511,0.09740140817867567,37.020738380099836,0.621900826446281,143.0,-0.5054621196911752,0.11458191121416861,0.47552668079693494,-0.9679690822835089,0.11837352381530784,93.0,0.06468126076026359,0.3555637553420869,-0.5748614167550681,0.11251626718204749,50.0,0.09044298230235759,0.4237583788063781,-0.9720369996581406,0.09304479390616388,0.07213870355662855,-0.4699982173059367,449.0,0.08806693994465986,-0.3918526272277386,425.0,1986-03-13,2026-07-17,0.0997390032371337
MSFT,stock,2,PRICE_SMA50_H3,price_hysteresis,0.11315742753281932,0.4668279731382712,0.47889075208326265,-0.9649895950939371,0.11726284729712966,74.5655988178262,0.6255411255411255,105.0,-0.5054621196911752,0.13943138516473907,0.5165612498615783,-0.9620941661605746,0.1449248837264728,69.0,0.07482625106746243,0.38192559345060867,-0.6286784980121425,0.11902148920960427,36.0,0.11355875784721059,0.4676626471651579,-0.9665684644375652,0.11748651236339383,0.055503600072505765,-0.46675067594201625,449.0,0.08278232461075463,-0.3778145643783374,425.0,1986-03-13,2026-07-17,0.0997390032371337
MSFT,stock,2,PRICE_SMA100_H0,price_hysteresis,0.09902235734969356,0.44253201943286274,0.4991559985078149,-0.9587396679963839,0.10328388472403026,44.1239472182579,0.6603699330972058,241.0,-0.5054621196911752,0.15082300177879282,0.535645147053516,-0.9422243060617557,0.16007122805947602,147.0,0.02569435921460328,0.26245299127016863,-0.6857749997702234,0.037467623088057254,94.0,0.08505587100428813,0.41715253689767823,-0.9698638080792333,0.08769877821581673,0.0394608180342777,-0.3876087538604365,449.0,0.05466729482479704,-0.2936877889113829,425.0,1986-03-13,2026-07-17,0.0997390032371337
MSFT,stock,2,PRICE_SMA100_H1,price_hysteresis,0.15080018141571916,0.5346906792867897,0.4985163100028486,-0.9369824186811071,0.16094238099791128,288.094587917356,0.6617473435655253,122.0,-0.5054621196911752,0.18984354602459952,0.5951274088857404,-0.9199926294689325,0.20635333365027836,80.0,0.09456406918191296,0.4286192978593162,-0.7038178739975343,0.13435872073667207,42.0,0.1499702531473095,0.5332686310049367,-0.9408629054320514,0.15939649898137073,0.0970587943271386,-0.41583605578619653,449.0,0.11392355320506886,-0.2862988092555332,425.0,1986-03-13,2026-07-17,0.0997390032371337
MSFT,stock,2,PRICE_SMA100_H2,price_hysteresis,0.15571605029191415,0.5433337935514526,0.4964716956926317,-0.9289754684841244,0.16762127265427917,342.3424459321938,0.6552538370720189,86.0,-0.5054621196911752,0.16560103620821098,0.5583985655500924,-0.9289754684841244,0.17826201210504947,58.0,0.14089342578347575,0.5375151147520395,-0.440399584110419,0.3199217957212019,28.0,0.1589668213275277,0.5490101541620831,-0.9299903656800109,0.17093383672990078,0.1125598580351348,-0.4087111295850425,449.0,0.163061383098007,-0.33307472970414487,425.0,1986-03-13,2026-07-17,0.0997390032371337
MSFT,stock,2,PRICE_SMA100_H3,price_hysteresis,0.1457960631937676,0.5257796861971348,0.49839180888748186,-0.9556581587284214,0.15256089414625074,241.48408307303444,0.6668634395907124,70.0,-0.5054621196911752,0.17154084988393636,0.5671659239526741,-0.9556581587284214,0.1795002201542286,45.0,0.10814358336148033,0.46046519258712915,-0.5633638429894912,0.1919604616221308,25.0,0.151154550286285,0.5351736952331483,-0.9554992469962305,0.1581943164910535,0.10761700076304725,-0.446014350223935,449.0,0.13846923897156627,-0.3649773087768976,425.0,1986-03-13,2026-07-17,0.0997390032371337
MSFT,stock,2,PRICE_SMA200_H0,price_hysteresis,0.15659481824916077,0.5432185624764189,0.5223318535912959,-0.9359695046407496,0.16730760721661128,353.0342452372202,0.716155057064148,153.0,-0.5054621196911752,0.16220569865864132,0.5539605845625716,-0.9309383152353556,0.17423893291751905,89.0,0.1480626925921038,0.5429574095851071,-0.5582098722965352,0.2652455643304158,64.0,0.1533423133953422,0.5378641376035939,-0.9442927049451939,0.1623885396893351,0.12659484512356856,-0.3868541373780281,449.0,0.2016318252918683,-0.3167499925804169,425.0,1986-03-13,2026-07-17,0.0997390032371337
MSFT,stock,2,PRICE_SMA200_H1,price_hysteresis,0.17330931220451484,0.5704931929124936,0.5240097665529889,-0.9340598142080625,0.1855441263699522,630.6054701054438,0.7201889020070839,86.0,-0.5054621196911752,0.18767211144819096,0.5909545031281404,-0.9340598142080625,0.20092087101221429,53.0,0.1519299639277274,0.5511083017514582,-0.6174240031570211,0.24607071178133175,33.0,0.1779975136218268,0.5781240365955065,-0.9368786843542658,0.18998992782561788,0.12988035382202834,-0.3829631705476182,449.0,0.20849419305862815,-0.2729895126936298,425.0,1986-03-13,2026-07-17,0.0997390032371337
MSFT,stock,2,PRICE_SMA200_H2,price_hysteresis,0.1561114504204435,0.5422784293894246,0.5251566757008078,-0.9515965274936747,0.16405214385513947,347.11365550723167,0.724616292798111,61.0,-0.5054621196911752,0.16936894665525726,0.5645282275025463,-0.9416095113094513,0.17987174579377813,40.0,0.13636430205547834,0.5176287710447351,-0.6430693775311283,0.21205224011600135,21.0,0.16375676894552305,0.5548742420454397,-0.9511324456961634,0.17217031096617083,0.11593252740692672,-0.4074726501003866,449.0,0.20365725806321056,-0.306588917327543,425.0,1986-03-13,2026-07-17,0.0997390032371337
MSFT,stock,2,PRICE_SMA200_H3,price_hysteresis,0.14261245498463904,0.5199258464300726,0.5251830618084585,-0.9586390922271475,0.14876553245217264,215.73622553595914,0.7164502164502164,50.0,-0.5054621196911752,0.1495483808208904,0.5353799983459444,-0.930348238996541,0.1607445196888758,33.0,0.13214187773517194,0.5084802533289527,-0.6404472958258801,0.20632748174035176,17.0,0.1512965628123213,0.5343946914272797,-0.9578018325918345,0.15796228161613474,0.10233353325986738,-0.3633542472986553,449.0,0.19940516545228726,-0.32263925241552016,425.0,1986-03-13,2026-07-17,0.0997390032371337
MSFT,stock,2,MHT_E4_X1,multi_horizon_trend,0.16718554890266146,0.56010843293099,0.5307819653470508,-0.9608612980823668,0.17399550719372403,510.3959359155344,0.7332743014561196,93.0,-0.5054621196911752,0.17321260624123447,0.5704127901096349,-0.9608612980823668,0.18026806427412834,58.0,0.1580244677568079,0.5614245809308324,-0.5526578499235595,0.2859354441064484,35.0,0.17134438381667771,0.5668421939496837,-0.9626235952347975,0.1779972822865249,0.10899549047336565,-0.44410450126899437,449.0,0.1894704417463633,-0.3622466497767929,425.0,1986-03-13,2026-07-17,0.0997390032371337
MSFT,stock,2,MHT_E4_X2,multi_horizon_trend,0.10227433197895475,0.44962975846107117,0.5077165073107939,-0.9432752745380221,0.10842469291802921,49.83659062517627,0.6768004722550177,165.0,-0.5054621196911752,0.1304290853142689,0.505031887074145,-0.9432752745380221,0.13827255821811693,101.0,0.06131775183825683,0.35056418869185474,-0.6267723324671637,0.09783098050434323,64.0,0.09705769611152482,0.4404389819418483,-0.9460903388141724,0.10258819071461688,0.056482659348981334,-0.38848529220930794,449.0,0.07834409883780014,-0.33278638102279057,425.0,1986-03-13,2026-07-17,0.0997390032371337
MSFT,stock,2,MHT_E4_X3,multi_horizon_trend,0.08146132696876429,0.4090201575970371,0.4931169245078344,-0.9314532971626788,0.08745615826032878,22.559848474699827,0.6474813065722157,260.0,-0.5054621196911752,0.1287988110124303,0.5005047796058004,-0.9274459372695406,0.1388747374231021,156.0,0.014193070135552155,0.23023158747107658,-0.5900435629550704,0.024054275017373426,104.0,0.0655253460983487,0.3792238300968212,-0.9502280621616842,0.06895749421384628,0.015678273668781495,-0.32284351890919105,449.0,0.04445295190947807,-0.28655729970451216,425.0,1986-03-13,2026-07-17,0.0997390032371337
MSFT,stock,2,MHT_E5_X1,multi_horizon_trend,0.17979404498542673,0.5820064460050749,0.5155138856193492,-0.9290552977249923,0.19352351299830506,787.8944788993794,0.6960842188114915,68.0,-0.5054621196911752,0.20455329720186133,0.6155244764685899,-0.9290552977249923,0.2201734360729201,44.0,0.143469424284822,0.5353163490997146,-0.5599917710820905,0.2561991652262877,24.0,0.18621706601941712,0.592554390826229,-0.9307265469336059,0.20007709743848218,0.12015050834941521,-0.37761869774678714,449.0,0.18902041794906932,-0.28877991710849926,425.0,1986-03-13,2026-07-17,0.0997390032371337
MSFT,stock,2,MHT_E5_X2,multi_horizon_trend,0.14782994418092188,0.5304421242719314,0.4896507767642138,-0.9267979003122351,0.15950612763701608,259.47012697101513,0.6322314049586777,105.0,-0.5054621196911752,0.2063804278694683,0.6211622161216802,-0.9267979003122351,0.22268115605348204,63.0,0.06528542396871728,0.3584938657052288,-0.6438641310144333,0.10139627418886889,42.0,0.1484549199797338,0.5315708969879296,-0.9289588027548863,0.15980786181204304,0.08970479512026164,-0.3131509431167788,449.0,0.09963571916484448,-0.22796217594763368,425.0,1986-03-13,2026-07-17,0.0997390032371337
